sample	sex_karyotype
S608F400	XX
S608F450	XX
S608F1000	XX
S608F5000	XX
S608F10000	XX
S608F100000	XX
S608F1000000	XX
S608M150	uncertain
S608M200	XY
S608M250	uncertain
S608M300	XY
S608M350	XY
S608M400	XY
S608M450	XY
S608M1000	XY
S608M5000	XY
S608M10000	XY
S608M100000	XY
S608M1000000	XY
S609F150	XX
S609F200	uncertain
S609F250	XX
S609F300	XX
S609F350	XX
S609F400	XX
S609F450	uncertain
S609F1000	XX
S609F5000	XX
S609F10000	XX
S609F100000	XX
S609F1000000	XX
S609M150	uncertain
S609M200	XY
S609M250	uncertain
S609M300	XY
S609M350	XY
S609M400	XY
S609M450	XY
S609M1000	XY
S609M5000	XY
S609M10000	XY
S609M100000	XY
S609M1000000	XY
S610F150	uncertain
S610F200	uncertain
S610F250	XX
S610F300	XX
S610F350	XX
S610F400	uncertain
S610F450	XX
S610F1000	XX
S610F5000	XX
S610F10000	XX
S610F100000	XX
S610F1000000	XX
S610M150	uncertain
S610M200	XY
S610M250	uncertain
S610M300	XY
S610M350	uncertain
S610M400	XY
S610M450	uncertain
S610M1000	XY
S610M5000	XY
S610M10000	XY
S610M100000	XY
S610M1000000	XY
S611F150	uncertain
S611F200	uncertain
S611F250	uncertain
S611F300	XX
S611F350	XX
S611F400	XX
S611F450	XX
S611F1000	XX
S611F5000	XX
S611F10000	XX
S611F100000	XX
S611F1000000	XX
S611M150	XY
S611M200	uncertain
S611M250	uncertain
S611M300	uncertain
S611M350	XY
S611M400	XY
S611M450	XY
S611M1000	XY
S611M5000	XY
S611M10000	XY
S611M100000	XY
S611M1000000	XY
S612F150	uncertain
S612F200	uncertain
S612F250	uncertain
S612F300	uncertain
S612F350	uncertain
S612F400	XX
S612F450	XX
S612F1000	XX
S612F5000	XX
S612F10000	XX
S612F100000	XX
S612F1000000	XX
S612M150	uncertain
S612M200	XY
S612M250	XY
S612M300	XY
S612M350	XY
S612M400	XY
S612M450	XY
S612M1000	XY
S612M5000	XY
S612M10000	XY
S612M100000	XY
S612M1000000	XY
S613F150	XX
S613F200	uncertain
S613F250	XX
S613F300	XX
S613F350	XX
S613F400	XX
S613F450	XX
S613F1000	XX
S613F5000	XX
S613F10000	XX
S613F100000	XX
S613F1000000	XX
S613M150	uncertain
S613M200	XY
S613M250	XY
S613M300	XY
S613M350	XY
S613M400	uncertain
S613M450	XY
S613M1000	XY
S613M5000	XY
S613M10000	XY
S613M100000	XY
S613M1000000	XY
S614F150	uncertain
S614F200	uncertain
S614F250	XX
S614F300	uncertain
S614F350	XX
S614F400	uncertain
S614F450	uncertain
S614F1000	XX
S614F5000	XX
S614F10000	XX
S614F100000	XX
S614F1000000	XX
S614M150	uncertain
S614M200	XY
S614M250	XY
S614M300	XY
S614M350	XY
S614M400	uncertain
S614M450	uncertain
S614M1000	XY
S614M5000	XY
S614M10000	XY
S614M100000	XY
S614M1000000	XY
S615F150	XX
S615F200	XX
S615F250	XX
S615F300	XX
S615F350	XX
S615F400	uncertain
S615F450	XX
S615F1000	XX
S615F5000	XX
S615F10000	XX
S615F100000	XX
S615F1000000	XX
S615M150	uncertain
S615M200	uncertain
S615M250	uncertain
S615M300	XY
S615M350	XY
S615M400	XY
S615M450	uncertain
S615M1000	XY
S615M5000	XY
S615M10000	XY
S615M100000	XY
S615M1000000	XY
S616F150	uncertain
S616F200	XX
S616F250	uncertain
S616F300	XX
S616F350	XX
S616F400	uncertain
S616F450	XX
S616F1000	XX
S616F5000	XX
S616F10000	XX
S616F100000	XX
S616F1000000	XX
S616M150	uncertain
S616M200	uncertain
S616M250	XY
S616M300	XY
S616M350	XY
S616M400	XY
S616M450	uncertain
S616M1000	XY
S616M5000	XY
S616M10000	XY
S616M100000	XY
S616M1000000	XY
S617F150	XX
S617F200	XX
S617F250	XY
S617F300	XX
S617F350	XX
S617F400	XX
S617F450	XX
S617F1000	XX
S617F5000	XX
S617F10000	XX
S617F100000	XX
S617F1000000	XX
S617M150	XY
S617M200	uncertain
S617M250	XY
S617M300	XY
S617M350	XY
S617M400	XY
S617M450	XY
S617M1000	XY
S617M5000	XY
S617M10000	XY
S617M100000	XY
S617M1000000	XY
S618F150	uncertain
S618F200	XX
S618F250	XX
S618F300	uncertain
S618F350	XX
S618F400	uncertain
S618F450	XX
S618F1000	uncertain
S618F5000	XX
S618F10000	XX
S618F100000	XX
S618F1000000	XX
S618M150	XY
S618M200	uncertain
S618M250	XY
S618M300	XY
S618M350	XY
S618M400	uncertain
S618M450	uncertain
S618M1000	XY
S618M5000	XY
S618M10000	XY
S618M100000	XY
S618M1000000	XY
S619F150	XX
S619F200	uncertain
S619F250	XX
S619F300	XX
S619F350	XX
S619F400	XX
S619F450	uncertain
S619F1000	XX
S619F5000	XX
S619F10000	XX
S619F100000	XX
S619F1000000	XX
S619M150	XY
S619M200	uncertain
S619M250	XY
S619M300	XY
S619M350	XY
S619M400	uncertain
S619M450	XY
S619M1000	XY
S619M5000	XY
S619M10000	XY
S619M100000	XY
S619M1000000	XY
S620F150	uncertain
S620F200	uncertain
S620F250	uncertain
S620F300	XX
S620F350	XX
S620F400	uncertain
S620F450	XX
S620F1000	XX
S620F5000	XX
S620F10000	XX
S620F100000	XX
S620F1000000	XX
S620M150	uncertain
S620M200	uncertain
S620M250	XY
S620M300	XY
S620M350	XY
S620M400	XY
S620M450	XY
S620M1000	XY
S620M5000	XY
S620M10000	XY
S620M100000	XY
S620M1000000	XY
S621F150	uncertain
S621F200	uncertain
S621F250	XX
S621F300	XX
S621F350	XX
S621F400	XX
S621F450	XX
S621F1000	XX
S621F5000	XX
S621F10000	XX
S621F100000	XX
S621F1000000	XX
S621M150	uncertain
S621M200	XY
S621M250	uncertain
S621M300	uncertain
S621M350	XY
S621M400	XY
S621M450	uncertain
S621M1000	XY
S621M5000	XY
S621M10000	XY
S621M100000	XY
S621M1000000	XY
S622F150	uncertain
S622F200	XX
S622F250	uncertain
S622F300	uncertain
S622F350	uncertain
S622F400	XX
S622F450	uncertain
S622F1000	XX
S622F5000	XX
S622F10000	XX
S622F100000	XX
S622F1000000	XX
S622M150	uncertain
S622M200	uncertain
S622M250	uncertain
S622M300	uncertain
S622M350	XY
S622M400	uncertain
S622M450	XY
S622M1000	XY
S622M5000	XY
S622M10000	XY
S622M100000	XY
S622M1000000	XY
S623F150	XX
S623F200	uncertain
S623F250	uncertain
S623F300	XX
S623F350	XX
S623F400	XX
S623F450	XX
S623F1000	XX
S623F5000	XX
S623F10000	XX
S623F100000	XX
S623F1000000	XX
S623M150	uncertain
S623M200	uncertain
S623M250	XY
S623M300	uncertain
S623M350	uncertain
S623M400	uncertain
S623M450	XY
S623M1000	XY
S623M5000	XY
S623M10000	XY
S623M100000	XY
S623M1000000	XY
S624F150	uncertain
S624F200	XX
S624F250	uncertain
S624F300	uncertain
S624F350	XX
S624F400	XX
S624F450	XX
S624F1000	XX
S624F5000	XX
S624F10000	XX
S624F100000	XX
S624F1000000	XX
S624M150	XY
S624M200	uncertain
S624M250	uncertain
S624M300	XY
S624M350	XY
S624M400	uncertain
S624M450	XY
S624M1000	XY
S624M5000	XY
S624M10000	XY
S624M100000	XY
S624M1000000	XY
S625F150	uncertain
S625F200	uncertain
S625F250	uncertain
S625F300	uncertain
S625F350	XX
S625F400	XX
S625F450	XX
S625F1000	XX
S625F5000	XX
S625F10000	XX
S625F100000	XX
S625F1000000	XX
S625M150	uncertain
S625M200	XY
S625M250	XY
S625M300	uncertain
S625M350	XY
S625M400	XY
S625M450	uncertain
S625M1000	XY
S625M5000	XY
S625M10000	XY
S625M100000	XY
S625M1000000	XY
S626F150	uncertain
S626F200	uncertain
S626F250	uncertain
S626F300	uncertain
S626F350	XX
S626F400	XX
S626F450	XX
S626F1000	XX
S626F5000	XX
S626F10000	XX
S626F100000	XX
S626F1000000	XX
S626M150	XY
S626M200	XY
S626M250	XY
S626M300	XY
S626M350	XY
S626M400	uncertain
S626M450	XY
S626M1000	XY
S626M5000	XY
S626M10000	XY
S626M100000	XY
S626M1000000	XY
S627F150	uncertain
S627F200	XX
S627F250	XX
S627F300	XY
S627F350	uncertain
S627F400	XX
S627F450	uncertain
S627F1000	XX
S627F5000	XX
S627F10000	XX
S627F100000	XX
S627F1000000	XX
S627M150	uncertain
S627M200	XY
S627M250	uncertain
S627M300	uncertain
S627M350	XY
S627M400	XY
S627M450	XY
S627M1000	XY
S627M5000	XY
S627M10000	XY
S627M100000	XY
S627M1000000	XY
S628F150	uncertain
S628F200	XX
S628F250	uncertain
S628F300	uncertain
S628F350	uncertain
S628F400	uncertain
S628F450	XX
S628F1000	XX
S628F5000	XX
S628F10000	XX
S628F100000	XX
S628F1000000	XX
S628M150	XY
S628M200	uncertain
S628M250	XY
S628M300	uncertain
S628M350	XY
S628M400	XY
S628M450	uncertain
S628M1000	XY
S628M5000	XY
S628M10000	XY
S628M100000	XY
S628M1000000	XY
S629F150	uncertain
S629F200	uncertain
S629F250	uncertain
S629F300	XX
S629F350	XX
S629F400	XX
S629F450	XX
S629F1000	XX
S629F5000	XX
S629F10000	XX
S629F100000	XX
S629F1000000	XX
S629M150	uncertain
S629M200	XY
S629M250	uncertain
S629M300	XY
S629M350	XY
S629M400	uncertain
S629M450	XY
S629M1000	XY
S629M5000	XY
S629M10000	XY
S629M100000	XY
S629M1000000	XY
S630F150	XX
S630F200	XX
S630F250	uncertain
S630F300	XX
S630F350	uncertain
S630F400	XX
S630F450	uncertain
S630F1000	XX
S630F5000	XX
S630F10000	XX
S630F100000	XX
S630F1000000	XX
S630M150	XY
S630M200	XY
S630M250	XY
S630M300	XY
S630M350	XY
S630M400	XY
S630M450	XY
S630M1000	XY
S630M5000	XY
S630M10000	XY
S630M100000	XY
S630M1000000	XY
S631F150	uncertain
S631F200	XX
S631F250	uncertain
S631F300	uncertain
S631F350	XX
S631F400	XX
S631F450	XX
S631F1000	XX
S631F5000	XX
S631F10000	XX
S631F100000	XX
S631F1000000	XX
S631M150	XY
S631M200	XY
S631M250	XY
S631M300	XY
S631M350	XY
S631M400	XY
S631M450	XY
S631M1000	XY
S631M5000	XY
S631M10000	XY
S631M100000	XY
S631M1000000	XY
S632F150	XX
S632F200	uncertain
S632F250	XX
S632F300	uncertain
S632F350	XX
S632F400	XX
S632F450	XX
S632F1000	XX
S632F5000	XX
S632F10000	XX
S632F100000	XX
S632F1000000	XX
S632M150	uncertain
S632M200	XY
S632M250	uncertain
S632M300	XY
S632M350	uncertain
S632M400	XY
S632M450	XY
S632M1000	XY
S632M5000	XY
S632M10000	XY
S632M100000	XY
S632M1000000	XY
S633F150	uncertain
S633F200	XX
S633F250	XX
S633F300	uncertain
S633F350	XX
S633F400	XX
S633F450	XX
S633F1000	XX
S633F5000	XX
S633F10000	XX
S633F100000	XX
S633F1000000	XX
S633M150	uncertain
S633M200	XY
S633M250	XY
S633M300	XY
S633M350	uncertain
S633M400	XY
S633M450	XY
S633M1000	XY
S633M5000	XY
S633M10000	XY
S633M100000	XY
S633M1000000	XY
S634F150	XX
S634F200	uncertain
S634F250	XX
S634F300	XX
S634F350	uncertain
S634F400	XX
S634F450	XX
S634F1000	XX
S634F5000	XX
S634F10000	XX
S634F100000	XX
S634F1000000	XX
S634M150	XY
S634M200	uncertain
S634M250	XY
S634M300	XY
S634M350	XX
S634M400	XY
S634M450	XY
S634M1000	XY
S634M5000	XY
S634M10000	XY
S634M100000	XY
S634M1000000	XY
S635F150	uncertain
S635F200	uncertain
S635F250	XX
S635F300	uncertain
S635F350	XX
S635F400	XX
S635F450	XX
S635F1000	XX
S635F5000	XX
S635F10000	XX
S635F100000	XX
S635F1000000	XX
S635M150	uncertain
S635M200	uncertain
S635M250	uncertain
S635M300	uncertain
S635M350	uncertain
S635M400	XY
S635M450	XY
S635M1000	XY
S635M5000	XY
S635M10000	XY
S635M100000	XY
S635M1000000	XY
S636F150	uncertain
S636F200	XX
S636F250	XX
S636F300	XX
S636F350	XY
S636F400	XX
S636F450	XX
S636F1000	XX
S636F5000	XX
S636F10000	XX
S636F100000	XX
S636F1000000	XX
S636M150	uncertain
S636M200	XY
S636M250	XY
S636M300	XY
S636M350	XY
S636M400	XY
S636M450	XY
S636M1000	XY
S636M5000	XY
S636M10000	XY
S636M100000	XY
S636M1000000	XY
S637F150	uncertain
S637F200	uncertain
S637F250	XX
S637F300	XX
S637F350	uncertain
S637F400	uncertain
S637F450	uncertain
S637F1000	XX
S637F5000	XX
S637F10000	XX
S637F100000	XX
S637F1000000	XX
S637M150	uncertain
S637M200	XY
S637M250	XY
S637M300	XY
S637M350	XY
S637M400	XY
S637M450	XY
S637M1000	XY
S637M5000	XY
S637M10000	XY
S637M100000	XY
S637M1000000	XY
S638F150	uncertain
S638F200	uncertain
S638F250	XX
S638F300	XX
S638F350	XX
S638F400	XX
S638F450	XX
S638F1000	XX
S638F5000	XX
S638F10000	XX
S638F100000	XX
S638F1000000	XX
S638M150	uncertain
S638M200	uncertain
S638M250	XY
S638M300	XY
S638M350	XY
S638M400	XY
S638M450	uncertain
S638M1000	XY
S638M5000	XY
S638M10000	XY
S638M100000	XY
S638M1000000	XY
S639F150	uncertain
S639F200	uncertain
S639F250	uncertain
S639F300	XX
S639F350	XX
S639F400	uncertain
S639F450	XX
S639F1000	XX
S639F5000	XX
S639F10000	XX
S639F100000	XX
S639F1000000	XX
S639M150	XY
S639M200	uncertain
S639M250	uncertain
S639M300	XY
S639M350	XY
S639M400	XY
S639M450	XY
S639M1000	XY
S639M5000	XY
S639M10000	XY
S639M100000	XY
S639M1000000	XY
S640F150	uncertain
S640F200	uncertain
S640F250	XX
S640F300	uncertain
S640F350	XX
S640F400	XX
S640F450	XX
S640F1000	XX
S640F5000	XX
S640F10000	XX
S640F100000	XX
S640F1000000	XX
S640M150	uncertain
S640M200	XY
S640M250	uncertain
S640M300	uncertain
S640M350	XY
S640M400	uncertain
S640M450	XY
S640M1000	XY
S640M5000	XY
S640M10000	XY
S640M100000	XY
S640M1000000	XY
S641F150	XX
S641F200	uncertain
S641F250	XX
S641F300	XX
S641F350	XX
S641F400	XX
S641F450	XX
S641F1000	XX
S641F5000	XX
S641F10000	XX
S641F100000	XX
S641F1000000	XX
S641M150	XY
S641M200	XY
S641M250	XY
S641M300	uncertain
S641M350	XY
S641M400	XY
S641M450	uncertain
S641M1000	XY
S641M5000	XY
S641M10000	XY
S641M100000	XY
S641M1000000	XY
S642F150	XX
S642F200	uncertain
S642F250	uncertain
S642F300	XX
S642F350	uncertain
S642F400	XX
S642F450	XX
S642F1000	XX
S642F5000	XX
S642F10000	XX
S642F100000	XX
S642F1000000	XX
S642M150	uncertain
S642M200	XY
S642M250	uncertain
S642M300	uncertain
S642M350	XY
S642M400	XY
S642M450	uncertain
S642M1000	XY
S642M5000	XY
S642M10000	XY
S642M100000	XY
S642M1000000	XY
S643F150	uncertain
S643F200	XX
S643F250	XX
S643F300	XX
S643F350	XX
S643F400	XX
S643F450	XX
S643F1000	XX
S643F5000	XX
S643F10000	XX
S643F100000	XX
S643F1000000	XX
S643M150	XY
S643M200	uncertain
S643M250	XY
S643M300	XY
S643M350	XY
S643M400	XX
S643M450	XY
S643M1000	XY
S643M5000	XY
S643M10000	XY
S643M100000	XY
S643M1000000	XY
S644F150	XX
S644F200	XX
S644F250	uncertain
S644F300	uncertain
S644F350	XX
S644F400	XX
S644F450	uncertain
S644F1000	XX
S644F5000	XX
S644F10000	XX
S644F100000	XX
S644F1000000	XX
S644M150	XY
S644M200	uncertain
S644M250	uncertain
S644M300	XY
S644M350	XY
S644M400	XY
S644M450	XY
S644M1000	XY
S644M5000	XY
S644M10000	XY
S644M100000	XY
S644M1000000	XY
S645F150	uncertain
S645F200	uncertain
S645F250	XX
S645F300	XX
S645F350	uncertain
S645F400	XX
S645F450	XX
S645F1000	XX
S645F5000	XX
S645F10000	XX
S645F100000	XX
S645F1000000	XX
S645M150	XY
S645M200	XY
S645M250	XY
S645M300	XY
S645M350	XY
S645M400	uncertain
S645M450	XY
S645M1000	XY
S645M5000	XY
S645M10000	XY
S645M100000	XY
S645M1000000	XY
S646F150	uncertain
S646F200	XX
S646F250	XX
S646F300	uncertain
S646F350	XX
S646F400	XX
S646F450	XX
S646F1000	XX
S646F5000	XX
S646F10000	XX
S646F100000	XX
S646F1000000	XX
S646M150	XY
S646M200	XY
S646M250	XY
S646M300	XY
S646M350	XY
S646M400	XY
S646M450	XY
S646M1000	XY
S646M5000	XY
S646M10000	XY
S646M100000	XY
S646M1000000	XY
S647F150	XX
S647F200	uncertain
S647F250	uncertain
S647F300	XX
S647F350	XX
S647F400	uncertain
S647F450	XX
S647F1000	XX
S647F5000	XX
S647F10000	XX
S647F100000	XX
S647F1000000	XX
S647M150	uncertain
S647M200	XY
S647M250	XY
S647M300	uncertain
S647M350	XY
S647M400	XY
S647M450	XY
S647M1000	XY
S647M5000	XY
S647M10000	XY
S647M100000	XY
S647M1000000	XY
S648F150	uncertain
S648F200	uncertain
S648F250	XX
S648F300	uncertain
S648F350	XX
S648F400	XX
S648F450	XX
S648F1000	XX
S648F5000	XX
S648F10000	XX
S648F100000	XX
S648F1000000	XX
S648M150	uncertain
S648M200	XY
S648M250	uncertain
S648M300	uncertain
S648M350	XY
S648M400	XY
S648M450	XY
S648M1000	XY
S648M5000	XY
S648M10000	XY
S648M100000	XY
S648M1000000	XY
S649F150	uncertain
S649F200	XX
S649F250	uncertain
S649F300	uncertain
S649F350	uncertain
S649F400	XX
S649F450	XX
S649F1000	XX
S649F5000	XX
S649F10000	XX
S649F100000	XX
S649F1000000	XX
S649M150	uncertain
S649M200	uncertain
S649M250	uncertain
S649M300	uncertain
S649M350	XY
S649M400	uncertain
S649M450	XY
S649M1000	XY
S649M5000	XY
S649M10000	XY
S649M100000	XY
S649M1000000	XY
S650F150	uncertain
S650F200	XX
S650F250	XX
S650F300	uncertain
S650F350	XX
S650F400	XX
S650F450	XX
S650F1000	XX
S650F5000	XX
S650F10000	XX
S650F100000	XX
S650F1000000	XX
S650M150	XY
S650M200	uncertain
S650M250	XY
S650M300	XY
S650M350	XY
S650M400	XY
S650M450	XY
S650M1000	XY
S650M5000	XY
S650M10000	XY
S650M100000	XY
S650M1000000	XY
S651F150	XX
S651F200	XX
S651F250	XX
S651F300	XX
S651F350	uncertain
S651F400	uncertain
S651F450	XX
S651F1000	XX
S651F5000	XX
S651F10000	XX
S651F100000	XX
S651F1000000	XX
S651M150	XY
S651M200	XY
S651M250	XX
S651M300	XX
S651M350	uncertain
S651M400	XY
S651M450	XY
S651M1000	XY
S651M5000	XY
S651M10000	XY
S651M100000	XY
S651M1000000	XY
S652F150	XX
S652F200	XX
S652F250	XX
S652F300	XX
S652F350	XX
S652F400	XX
S652F450	XX
S652F1000	XX
S652F5000	XX
S652F10000	XX
S652F100000	XX
S652F1000000	XX
S652M150	uncertain
S652M200	uncertain
S652M250	uncertain
S652M300	XY
S652M350	uncertain
S652M400	XY
S652M450	XY
S652M1000	XY
S652M5000	XY
S652M10000	XY
S652M100000	XY
S652M1000000	XY
S653F150	uncertain
S653F200	uncertain
S653F250	uncertain
S653F300	XX
S653F350	uncertain
S653F400	uncertain
S653F450	XX
S653F1000	XX
S653F5000	XX
S653F10000	XX
S653F100000	XX
S653F1000000	XX
S653M150	uncertain
S653M200	uncertain
S653M250	uncertain
S653M300	uncertain
S653M350	XY
S653M400	XY
S653M450	XY
S653M1000	XY
S653M5000	XY
S653M10000	XY
S653M100000	XY
S653M1000000	XY
S654F150	uncertain
S654F200	uncertain
S654F250	XX
S654F300	XX
S654F350	uncertain
S654F400	XX
S654F450	XX
S654F1000	XX
S654F5000	XX
S654F10000	XX
S654F100000	XX
S654F1000000	XX
S654M150	XY
S654M200	uncertain
S654M250	XY
S654M300	uncertain
S654M350	uncertain
S654M400	XY
S654M450	XY
S654M1000	XY
S654M5000	XY
S654M10000	XY
S654M100000	XY
S654M1000000	XY
S655F150	uncertain
S655F200	XX
S655F250	uncertain
S655F300	XX
S655F350	XX
S655F400	XX
S655F450	XX
S655F1000	XX
S655F5000	XX
S655F10000	XX
S655F100000	XX
S655F1000000	XX
S655M150	uncertain
S655M200	XY
S655M250	XY
S655M300	uncertain
S655M350	XY
S655M400	uncertain
S655M450	XY
S655M1000	XY
S655M5000	XY
S655M10000	XY
S655M100000	XY
S655M1000000	XY
S656F150	uncertain
S656F200	uncertain
S656F250	XX
S656F300	uncertain
S656F350	XX
S656F400	XX
S656F450	XX
S656F1000	XX
S656F5000	XX
S656F10000	XX
S656F100000	XX
S656F1000000	XX
S656M150	XY
S656M200	uncertain
S656M250	XY
S656M300	XY
S656M350	XY
S656M400	XY
S656M450	XY
S656M1000	uncertain
S656M5000	XY
S656M10000	XY
S656M100000	XY
S656M1000000	XY
S657F150	XX
S657F200	uncertain
S657F250	XX
S657F300	XX
S657F350	XX
S657F400	XX
S657F450	XX
S657F1000	XX
S657F5000	XX
S657F10000	XX
S657F100000	XX
S657F1000000	XX
S657M150	uncertain
S657M200	XY
S657M250	XY
S657M300	XY
S657M350	XY
S657M400	XY
S657M450	XY
S657M1000	XY
S657M5000	XY
S657M10000	XY
S657M100000	XY
S657M1000000	XY
S658F150	uncertain
S658F200	XX
S658F250	uncertain
S658F300	uncertain
S658F350	XX
S658F400	uncertain
S658F450	XX
S658F1000	XX
S658F5000	XX
S658F10000	XX
S658F100000	XX
S658F1000000	XX
S658M150	uncertain
S658M200	uncertain
S658M250	XY
S658M300	uncertain
S658M350	XY
S658M400	XY
S658M450	XY
S658M1000	XY
S658M5000	XY
S658M10000	XY
S658M100000	XY
S658M1000000	XY
S659F150	XX
S659F200	uncertain
S659F250	uncertain
S659F300	XX
S659F350	XX
S659F400	XX
S659F450	XX
S659F1000	XX
S659F5000	XX
S659F10000	XX
S659F100000	XX
S659F1000000	XX
S659M150	uncertain
S659M200	uncertain
S659M250	uncertain
S659M300	XY
S659M350	XY
S659M400	XY
S659M450	XY
S659M1000	XY
S659M5000	XY
S659M10000	XY
S659M100000	XY
S659M1000000	XY
S660F150	uncertain
S660F200	XX
S660F250	uncertain
S660F300	uncertain
S660F350	XX
S660F400	uncertain
S660F450	XX
S660F1000	XX
S660F5000	XX
S660F10000	XX
S660F100000	XX
S660F1000000	XX
S660M150	uncertain
S660M200	XY
S660M250	XY
S660M300	uncertain
S660M350	uncertain
S660M400	XY
S660M450	XY
S660M1000	XY
S660M5000	XY
S660M10000	XY
S660M100000	XY
S660M1000000	XY
S661F150	uncertain
S661F200	XX
S661F250	XX
S661F300	uncertain
S661F350	uncertain
S661F400	XX
S661F450	XX
S661F1000	XX
S661F5000	XX
S661F10000	XX
S661F100000	XX
S661F1000000	XX
S661M150	XY
S661M200	uncertain
S661M250	XY
S661M300	XY
S661M350	uncertain
S661M400	XY
S661M450	XY
S661M1000	XY
S661M5000	XY
S661M10000	XY
S661M100000	XY
S661M1000000	XY
S662F150	uncertain
S662F200	uncertain
S662F250	uncertain
S662F300	uncertain
S662F350	XX
S662F400	uncertain
S662F450	uncertain
S662F1000	XX
S662F5000	XX
S662F10000	XX
S662F100000	XX
S662F1000000	XX
S662M150	uncertain
S662M200	uncertain
S662M250	XY
S662M300	uncertain
S662M350	XY
S662M400	XY
S662M450	XY
S662M1000	XY
S662M5000	XY
S662M10000	XY
S662M100000	XY
S662M1000000	XY
S663F150	XX
S663F200	XX
S663F250	uncertain
S663F300	XX
S663F350	uncertain
S663F400	XX
S663F450	XX
S663F1000	uncertain
S663F5000	XX
S663F10000	XX
S663F100000	XX
S663F1000000	XX
S663M150	XY
S663M200	uncertain
S663M250	XY
S663M300	XY
S663M350	XY
S663M400	XY
S663M450	XY
S663M1000	XY
S663M5000	XY
S663M10000	XY
S663M100000	XY
S663M1000000	XY
S664F150	uncertain
S664F200	uncertain
S664F250	uncertain
S664F300	uncertain
S664F350	XX
S664F400	uncertain
S664F450	XX
S664F1000	XX
S664F5000	XX
S664F10000	XX
S664F100000	XX
S664F1000000	XX
S664M150	uncertain
S664M200	uncertain
S664M250	XY
S664M300	XY
S664M350	XY
S664M400	uncertain
S664M450	uncertain
S664M1000	XY
S664M5000	XY
S664M10000	XY
S664M100000	XY
S664M1000000	XY
S665F150	XX
S665F200	XX
S665F250	XX
S665F300	XX
S665F350	uncertain
S665F400	XX
S665F450	XX
S665F1000	XX
S665F5000	XX
S665F10000	XX
S665F100000	XX
S665F1000000	XX
S665M150	uncertain
S665M200	XY
S665M250	XY
S665M300	XY
S665M350	XY
S665M400	XY
S665M450	XY
S665M1000	XY
S665M5000	XY
S665M10000	XY
S665M100000	XY
S665M1000000	XY
S666F150	uncertain
S666F200	uncertain
S666F250	XX
S666F300	uncertain
S666F350	XX
S666F400	XX
S666F450	XX
S666F1000	XX
S666F5000	XX
S666F10000	XX
S666F100000	XX
S666F1000000	XX
S666M150	uncertain
S666M200	uncertain
S666M250	uncertain
S666M300	XX
S666M350	uncertain
S666M400	XY
S666M450	XY
S666M1000	XY
S666M5000	XY
S666M10000	XY
S666M100000	XY
S666M1000000	XY
S667F150	uncertain
S667F200	uncertain
S667F250	XX
S667F300	XX
S667F350	XX
S667F400	XX
S667F450	XX
S667F1000	XX
S667F5000	XX
S667F10000	XX
S667F100000	XX
S667F1000000	XX
S667M150	uncertain
S667M200	XY
S667M250	uncertain
S667M300	XY
S667M350	XY
S667M400	uncertain
S667M450	XY
S667M1000	XY
S667M5000	XY
S667M10000	XY
S667M100000	XY
S667M1000000	XY
S668F150	XX
S668F200	XX
S668F250	XX
S668F300	uncertain
S668F350	XX
S668F400	XX
S668F450	XX
S668F1000	XX
S668F5000	XX
S668F10000	XX
S668F100000	XX
S668F1000000	XX
S668M150	uncertain
S668M200	uncertain
S668M250	XY
S668M300	uncertain
S668M350	XY
S668M400	XY
S668M450	XX
S668M1000	XY
S668M5000	XY
S668M10000	XY
S668M100000	XY
S668M1000000	XY
S669F150	uncertain
S669F200	XX
S669F250	XX
S669F300	XX
S669F350	uncertain
S669F400	uncertain
S669F450	XX
S669F1000	XX
S669F5000	XX
S669F10000	XX
S669F100000	XX
S669F1000000	XX
S669M150	uncertain
S669M200	uncertain
S669M250	XY
S669M300	XY
S669M350	XY
S669M400	XY
S669M450	uncertain
S669M1000	XY
S669M5000	XY
S669M10000	XY
S669M100000	XY
S669M1000000	XY
S670F150	XX
S670F200	uncertain
S670F250	XX
S670F300	XX
S670F350	XX
S670F400	XX
S670F450	XX
S670F1000	XX
S670F5000	XX
S670F10000	XX
S670F100000	XX
S670F1000000	XX
S670M150	XY
S670M200	uncertain
S670M250	XY
S670M300	XY
S670M350	XX
S670M400	uncertain
S670M450	XY
S670M1000	XY
S670M5000	XY
S670M10000	XY
S670M100000	XY
S670M1000000	XY
S671F150	uncertain
S671F200	XX
S671F250	XX
S671F300	XX
S671F350	uncertain
S671F400	uncertain
S671F450	XX
S671F1000	XX
S671F5000	XX
S671F10000	XX
S671F100000	XX
S671F1000000	XX
S671M150	uncertain
S671M200	XY
S671M250	XY
S671M300	uncertain
S671M350	uncertain
S671M400	XY
S671M450	XY
S671M1000	XY
S671M5000	XY
S671M10000	XY
S671M100000	XY
S671M1000000	XY
S672F150	uncertain
S672F200	XX
S672F250	uncertain
S672F300	XX
S672F350	uncertain
S672F400	XX
S672F450	XX
S672F1000	XX
S672F5000	XX
S672F10000	XX
S672F100000	XX
S672F1000000	XX
S672M150	uncertain
S672M200	uncertain
S672M250	XY
S672M300	XY
S672M350	uncertain
S672M400	XY
